Date,Week,Month,Year,Commodity,Lock,Tons
06/23/2018,25,6,2018,Corn,Ohio Olmsted,113054
06/23/2018,25,6,2018,Corn,Ark Lock 1,1400
06/23/2018,25,6,2018,Wheat,Miss Locks 27,13800
06/23/2018,25,6,2018,Wheat,Ohio Olmsted,5400
06/23/2018,25,6,2018,Wheat,Ark Lock 1,22400
06/23/2018,25,6,2018,Soybeans,Miss Locks 27,236360
06/23/2018,25,6,2018,Soybeans,Ohio Olmsted,51850
06/23/2018,25,6,2018,Soybeans,Ark Lock 1,16800
06/23/2018,25,6,2018,Other Grain,Miss Locks 27,1600
06/23/2018,25,6,2018,Other Grain,Ohio Olmsted,0
06/23/2018,25,6,2018,Other Grain,Ark Lock 1,0
06/30/2018,26,6,2018,Corn,Miss Locks 27,532900
06/30/2018,26,6,2018,Corn,Ohio Olmsted,84250
06/30/2018,26,6,2018,Corn,Ark Lock 1,0
06/30/2018,26,6,2018,Wheat,Miss Locks 27,6200
06/30/2018,26,6,2018,Wheat,Ohio Olmsted,12885
06/30/2018,26,6,2018,Wheat,Ark Lock 1,42000
06/30/2018,26,6,2018,Soybeans,Miss Locks 27,196500
06/30/2018,26,6,2018,Soybeans,Ohio Olmsted,38500
06/30/2018,26,6,2018,Soybeans,Ark Lock 1,14000
06/30/2018,26,6,2018,Other Grain,Miss Locks 27,1600
06/30/2018,26,6,2018,Other Grain,Ohio Olmsted,0
06/30/2018,26,6,2018,Other Grain,Ark Lock 1,0
07/07/2018,27,7,2018,Corn,Miss Locks 27,673400
07/07/2018,27,7,2018,Corn,Ohio Olmsted,97658
07/07/2018,27,7,2018,Corn,Ark Lock 1,0
07/07/2018,27,7,2018,Wheat,Miss Locks 27,3100
07/07/2018,27,7,2018,Wheat,Ohio Olmsted,48048
07/07/2018,27,7,2018,Wheat,Ark Lock 1,35000
07/07/2018,27,7,2018,Soybeans,Miss Locks 27,238000
07/07/2018,27,7,2018,Soybeans,Ohio Olmsted,54800
07/07/2018,27,7,2018,Soybeans,Ark Lock 1,7000
07/07/2018,27,7,2018,Other Grain,Miss Locks 27,0
07/07/2018,27,7,2018,Other Grain,Ohio Olmsted,0
07/07/2018,27,7,2018,Other Grain,Ark Lock 1,0
07/14/2018,28,7,2018,Corn,Miss Locks 27,397500
07/14/2018,28,7,2018,Corn,Ohio Olmsted,43950
07/14/2018,28,7,2018,Corn,Ark Lock 1,0
07/14/2018,28,7,2018,Wheat,Miss Locks 27,1600
07/14/2018,28,7,2018,Wheat,Ohio Olmsted,17650
07/14/2018,28,7,2018,Wheat,Ark Lock 1,30800
07/14/2018,28,7,2018,Soybeans,Miss Locks 27,212900
07/14/2018,28,7,2018,Soybeans,Ohio Olmsted,33350
07/14/2018,28,7,2018,Soybeans,Ark Lock 1,4200
07/14/2018,28,7,2018,Other Grain,Miss Locks 27,0
07/14/2018,28,7,2018,Other Grain,Ohio Olmsted,0
07/14/2018,28,7,2018,Other Grain,Ark Lock 1,0
07/21/2018,29,7,2018,Corn,Miss Locks 27,343900
07/21/2018,29,7,2018,Corn,Ohio Olmsted,47700
07/21/2018,29,7,2018,Corn,Ark Lock 1,0
07/21/2018,29,7,2018,Wheat,Miss Locks 27,4800
07/21/2018,29,7,2018,Wheat,Ohio Olmsted,25880
07/21/2018,29,7,2018,Wheat,Ark Lock 1,28000
07/21/2018,29,7,2018,Soybeans,Miss Locks 27,143700
07/21/2018,29,7,2018,Soybeans,Ohio Olmsted,50950
07/21/2018,29,7,2018,Soybeans,Ark Lock 1,7000
07/21/2018,29,7,2018,Other Grain,Miss Locks 27,0
07/21/2018,29,7,2018,Other Grain,Ohio Olmsted,0
07/21/2018,29,7,2018,Other Grain,Ark Lock 1,0
07/28/2018,30,7,2018,Corn,Miss Locks 27,446200
07/28/2018,30,7,2018,Corn,Ohio Olmsted,65950
07/28/2018,30,7,2018,Corn,Ark Lock 1,0
07/28/2018,30,7,2018,Wheat,Miss Locks 27,0
07/28/2018,30,7,2018,Wheat,Ohio Olmsted,10700
07/28/2018,30,7,2018,Wheat,Ark Lock 1,28000
07/28/2018,30,7,2018,Soybeans,Miss Locks 27,287600
07/28/2018,30,7,2018,Soybeans,Ohio Olmsted,55322
07/28/2018,30,7,2018,Soybeans,Ark Lock 1,11200
07/28/2018,30,7,2018,Other Grain,Miss Locks 27,0
07/28/2018,30,7,2018,Other Grain,Ohio Olmsted,0
07/28/2018,30,7,2018,Other Grain,Ark Lock 1,0
08/04/2018,31,8,2018,Corn,Miss Locks 27,422200
08/04/2018,31,8,2018,Corn,Ohio Olmsted,58100
08/04/2018,31,8,2018,Corn,Ark Lock 1,0
08/04/2018,31,8,2018,Wheat,Miss Locks 27,3200
08/04/2018,31,8,2018,Wheat,Ohio Olmsted,17650
08/04/2018,31,8,2018,Wheat,Ark Lock 1,19600
08/04/2018,31,8,2018,Soybeans,Miss Locks 27,217900
08/04/2018,31,8,2018,Soybeans,Ohio Olmsted,54313
08/04/2018,31,8,2018,Soybeans,Ark Lock 1,4200
08/04/2018,31,8,2018,Other Grain,Miss Locks 27,12800
08/04/2018,31,8,2018,Other Grain,Ohio Olmsted,0
08/04/2018,31,8,2018,Other Grain,Ark Lock 1,0
08/11/2018,32,8,2018,Corn,Miss Locks 27,503700
08/11/2018,32,8,2018,Corn,Ohio Olmsted,47950
08/11/2018,32,8,2018,Corn,Ark Lock 1,0
08/11/2018,32,8,2018,Wheat,Miss Locks 27,1500
08/11/2018,32,8,2018,Wheat,Ohio Olmsted,7300
08/11/2018,32,8,2018,Wheat,Ark Lock 1,42000
03/13/2021,10,3,2021,Corn,Ark Lock 1,0
08/11/2018,32,8,2018,Soybeans,Miss Locks 27,283900
08/11/2018,32,8,2018,Soybeans,Ohio Olmsted,50022
08/11/2018,32,8,2018,Soybeans,Ark Lock 1,2800
08/11/2018,32,8,2018,Other Grain,Miss Locks 27,3200
08/11/2018,32,8,2018,Other Grain,Ohio Olmsted,0
08/11/2018,32,8,2018,Other Grain,Ark Lock 1,0
08/18/2018,33,8,2018,Corn,Miss Locks 27,352300
08/18/2018,33,8,2018,Corn,Ohio Olmsted,71936
08/18/2018,33,8,2018,Corn,Ark Lock 1,0
08/18/2018,33,8,2018,Wheat,Miss Locks 27,1500
08/18/2018,33,8,2018,Wheat,Ohio Olmsted,10776
08/18/2018,33,8,2018,Wheat,Ark Lock 1,29400
08/18/2018,33,8,2018,Soybeans,Miss Locks 27,181700
08/18/2018,33,8,2018,Soybeans,Ohio Olmsted,61386
08/18/2018,33,8,2018,Soybeans,Ark Lock 1,2800
08/18/2018,33,8,2018,Other Grain,Miss Locks 27,0
08/18/2018,33,8,2018,Other Grain,Ohio Olmsted,0
08/18/2018,33,8,2018,Other Grain,Ark Lock 1,0
08/25/2018,34,8,2018,Corn,Miss Locks 27,466300
08/25/2018,34,8,2018,Corn,Ohio Olmsted,49950
08/25/2018,34,8,2018,Corn,Ark Lock 1,0
08/25/2018,34,8,2018,Wheat,Miss Locks 27,3200
08/25/2018,34,8,2018,Wheat,Ohio Olmsted,18054
08/25/2018,34,8,2018,Wheat,Ark Lock 1,18700
08/25/2018,34,8,2018,Soybeans,Miss Locks 27,285100
08/25/2018,34,8,2018,Soybeans,Ohio Olmsted,31050
08/25/2018,34,8,2018,Soybeans,Ark Lock 1,1500
08/25/2018,34,8,2018,Other Grain,Miss Locks 27,0
08/25/2018,34,8,2018,Other Grain,Ohio Olmsted,3600
08/25/2018,34,8,2018,Other Grain,Ark Lock 1,0
09/01/2018,35,8,2018,Corn,Miss Locks 27,555400
09/01/2018,35,8,2018,Corn,Ohio Olmsted,31450
09/01/2018,35,8,2018,Corn,Ark Lock 1,0
09/01/2018,35,8,2018,Wheat,Miss Locks 27,8000
09/01/2018,35,8,2018,Wheat,Ohio Olmsted,8750
09/01/2018,35,8,2018,Wheat,Ark Lock 1,29400
09/01/2018,35,8,2018,Soybeans,Miss Locks 27,382800
09/01/2018,35,8,2018,Soybeans,Ohio Olmsted,18106
09/01/2018,35,8,2018,Soybeans,Ark Lock 1,2800
09/01/2018,35,8,2018,Other Grain,Miss Locks 27,0
09/01/2018,35,8,2018,Other Grain,Ohio Olmsted,0
09/01/2018,35,8,2018,Other Grain,Ark Lock 1,0
09/08/2018,36,9,2018,Corn,Miss Locks 27,718700
09/08/2018,36,9,2018,Corn,Ohio Olmsted,111150
09/08/2018,36,9,2018,Corn,Ark Lock 1,2800
09/08/2018,36,9,2018,Wheat,Miss Locks 27,11100
09/08/2018,36,9,2018,Wheat,Ohio Olmsted,17850
09/08/2018,36,9,2018,Wheat,Ark Lock 1,21000
09/08/2018,36,9,2018,Soybeans,Miss Locks 27,350864
09/08/2018,36,9,2018,Soybeans,Ohio Olmsted,46250
09/08/2018,36,9,2018,Soybeans,Ark Lock 1,7000
09/08/2018,36,9,2018,Other Grain,Miss Locks 27,0
09/08/2018,36,9,2018,Other Grain,Ohio Olmsted,1750
09/08/2018,36,9,2018,Other Grain,Ark Lock 1,0
09/15/2018,37,9,2018,Corn,Miss Locks 27,326100
09/15/2018,37,9,2018,Corn,Ohio Olmsted,41600
09/15/2018,37,9,2018,Corn,Ark Lock 1,0
09/15/2018,37,9,2018,Wheat,Miss Locks 27,4700
09/15/2018,37,9,2018,Wheat,Ohio Olmsted,8750
09/15/2018,37,9,2018,Wheat,Ark Lock 1,16800
09/15/2018,37,9,2018,Soybeans,Miss Locks 27,127100
09/15/2018,37,9,2018,Soybeans,Ohio Olmsted,12650
09/15/2018,37,9,2018,Soybeans,Ark Lock 1,2800
09/15/2018,37,9,2018,Other Grain,Miss Locks 27,0
09/15/2018,37,9,2018,Other Grain,Ohio Olmsted,0
09/15/2018,37,9,2018,Other Grain,Ark Lock 1,0
09/22/2018,38,9,2018,Corn,Miss Locks 27,393200
09/22/2018,38,9,2018,Corn,Ohio Olmsted,77550
09/22/2018,38,9,2018,Corn,Ark Lock 1,1400
09/22/2018,38,9,2018,Wheat,Miss Locks 27,20700
09/22/2018,38,9,2018,Wheat,Ohio Olmsted,0
09/22/2018,38,9,2018,Wheat,Ark Lock 1,5600
09/22/2018,38,9,2018,Soybeans,Miss Locks 27,120200
09/22/2018,38,9,2018,Soybeans,Ohio Olmsted,37400
09/22/2018,38,9,2018,Soybeans,Ark Lock 1,12600
09/22/2018,38,9,2018,Other Grain,Miss Locks 27,0
09/22/2018,38,9,2018,Other Grain,Ohio Olmsted,0
09/22/2018,38,9,2018,Other Grain,Ark Lock 1,0
09/29/2018,39,9,2018,Corn,Miss Locks 27,161100
09/29/2018,39,9,2018,Corn,Ohio Olmsted,108177
09/29/2018,39,9,2018,Corn,Ark Lock 1,0
09/29/2018,39,9,2018,Wheat,Miss Locks 27,4800
09/29/2018,39,9,2018,Wheat,Ohio Olmsted,1877
09/29/2018,39,9,2018,Wheat,Ark Lock 1,8400
09/29/2018,39,9,2018,Soybeans,Miss Locks 27,72600
09/29/2018,39,9,2018,Soybeans,Ohio Olmsted,51054
09/29/2018,39,9,2018,Soybeans,Ark Lock 1,7000
09/29/2018,39,9,2018,Other Grain,Miss Locks 27,0
09/29/2018,39,9,2018,Other Grain,Ohio Olmsted,0
09/29/2018,39,9,2018,Other Grain,Ark Lock 1,0
10/06/2018,40,10,2018,Corn,Miss Locks 27,241300
10/06/2018,40,10,2018,Corn,Ohio Olmsted,102100
10/06/2018,40,10,2018,Corn,Ark Lock 1,0
10/06/2018,40,10,2018,Wheat,Miss Locks 27,4700
10/06/2018,40,10,2018,Wheat,Ohio Olmsted,0
10/06/2018,40,10,2018,Wheat,Ark Lock 1,15400
10/06/2018,40,10,2018,Soybeans,Miss Locks 27,110600
10/06/2018,40,10,2018,Soybeans,Ohio Olmsted,43750
10/06/2018,40,10,2018,Soybeans,Ark Lock 1,23800
10/06/2018,40,10,2018,Other Grain,Miss Locks 27,0
10/06/2018,40,10,2018,Other Grain,Ohio Olmsted,0
10/06/2018,40,10,2018,Other Grain,Ark Lock 1,0
10/13/2018,41,10,2018,Corn,Miss Locks 27,278000
10/13/2018,41,10,2018,Corn,Ohio Olmsted,46354
10/13/2018,41,10,2018,Corn,Ark Lock 1,0
10/13/2018,41,10,2018,Wheat,Miss Locks 27,1600
10/13/2018,41,10,2018,Wheat,Ohio Olmsted,0
10/13/2018,41,10,2018,Wheat,Ark Lock 1,12600
05/15/2021,19,5,2021,Corn,Ark Lock 1,0
10/13/2018,41,10,2018,Soybeans,Miss Locks 27,99300
10/13/2018,41,10,2018,Soybeans,Ohio Olmsted,42254
10/13/2018,41,10,2018,Soybeans,Ark Lock 1,35000
10/13/2018,41,10,2018,Other Grain,Miss Locks 27,0
10/13/2018,41,10,2018,Other Grain,Ohio Olmsted,0
10/13/2018,41,10,2018,Other Grain,Ark Lock 1,1400
10/20/2018,42,10,2018,Corn,Miss Locks 27,110000
10/20/2018,42,10,2018,Corn,Ohio Olmsted,67150
10/20/2018,42,10,2018,Corn,Ark Lock 1,0
10/20/2018,42,10,2018,Wheat,Miss Locks 27,0
10/20/2018,42,10,2018,Wheat,Ohio Olmsted,0
10/20/2018,42,10,2018,Wheat,Ark Lock 1,5600
10/20/2018,42,10,2018,Soybeans,Miss Locks 27,12800
10/20/2018,42,10,2018,Soybeans,Ohio Olmsted,67700
10/20/2018,42,10,2018,Soybeans,Ark Lock 1,19600
10/20/2018,42,10,2018,Other Grain,Miss Locks 27,0
10/20/2018,42,10,2018,Other Grain,Ohio Olmsted,0
10/20/2018,42,10,2018,Other Grain,Ark Lock 1,2800
10/27/2018,43,10,2018,Corn,Miss Locks 27,113400
10/27/2018,43,10,2018,Corn,Ohio Olmsted,137296
10/27/2018,43,10,2018,Corn,Ark Lock 1,0
10/27/2018,43,10,2018,Wheat,Miss Locks 27,3200
10/27/2018,43,10,2018,Wheat,Ohio Olmsted,0
10/27/2018,43,10,2018,Wheat,Ark Lock 1,2800
10/27/2018,43,10,2018,Soybeans,Miss Locks 27,44700
10/27/2018,43,10,2018,Soybeans,Ohio Olmsted,80088
10/27/2018,43,10,2018,Soybeans,Ark Lock 1,12600
10/27/2018,43,10,2018,Other Grain,Miss Locks 27,0
10/27/2018,43,10,2018,Other Grain,Ohio Olmsted,0
10/27/2018,43,10,2018,Other Grain,Ark Lock 1,5600
11/03/2018,44,10,2018,Corn,Miss Locks 27,345400
11/03/2018,44,10,2018,Corn,Ohio Olmsted,96056
11/03/2018,44,10,2018,Corn,Ark Lock 1,0
11/03/2018,44,10,2018,Wheat,Miss Locks 27,20300
11/03/2018,44,10,2018,Wheat,Ohio Olmsted,5400
11/03/2018,44,10,2018,Wheat,Ark Lock 1,7000
11/03/2018,44,10,2018,Soybeans,Miss Locks 27,272540
11/03/2018,44,10,2018,Soybeans,Ohio Olmsted,87181
11/03/2018,44,10,2018,Soybeans,Ark Lock 1,23800
11/03/2018,44,10,2018,Other Grain,Miss Locks 27,0
11/03/2018,44,10,2018,Other Grain,Ohio Olmsted,0
11/03/2018,44,10,2018,Other Grain,Ark Lock 1,0
11/10/2018,45,11,2018,Corn,Miss Locks 27,309200
11/10/2018,45,11,2018,Corn,Ohio Olmsted,88400
11/10/2018,45,11,2018,Corn,Ark Lock 1,0
11/10/2018,45,11,2018,Wheat,Miss Locks 27,4800
11/10/2018,45,11,2018,Wheat,Ohio Olmsted,3500
11/10/2018,45,11,2018,Wheat,Ark Lock 1,16800
11/10/2018,45,11,2018,Soybeans,Miss Locks 27,406800
11/10/2018,45,11,2018,Soybeans,Ohio Olmsted,111027
11/10/2018,45,11,2018,Soybeans,Ark Lock 1,29400
11/10/2018,45,11,2018,Other Grain,Miss Locks 27,0
11/10/2018,45,11,2018,Other Grain,Ohio Olmsted,3500
11/10/2018,45,11,2018,Other Grain,Ark Lock 1,0
11/17/2018,46,11,2018,Corn,Miss Locks 27,374380
11/17/2018,46,11,2018,Corn,Ohio Olmsted,3550
11/17/2018,46,11,2018,Corn,Ark Lock 1,0
11/17/2018,46,11,2018,Wheat,Miss Locks 27,8040
11/17/2018,46,11,2018,Wheat,Ohio Olmsted,0
11/17/2018,46,11,2018,Wheat,Ark Lock 1,9800
11/17/2018,46,11,2018,Soybeans,Miss Locks 27,300020
11/17/2018,46,11,2018,Soybeans,Ohio Olmsted,16694
11/17/2018,46,11,2018,Soybeans,Ark Lock 1,19600
11/17/2018,46,11,2018,Other Grain,Miss Locks 27,0
11/17/2018,46,11,2018,Other Grain,Ohio Olmsted,0
11/17/2018,46,11,2018,Other Grain,Ark Lock 1,0
11/24/2018,47,11,2018,Corn,Miss Locks 27,414000
11/24/2018,47,11,2018,Corn,Ohio Olmsted,99000
11/24/2018,47,11,2018,Corn,Ark Lock 1,0
11/24/2018,47,11,2018,Wheat,Miss Locks 27,17300
11/24/2018,47,11,2018,Wheat,Ohio Olmsted,5550
11/24/2018,47,11,2018,Wheat,Ark Lock 1,4200
11/24/2018,47,11,2018,Soybeans,Miss Locks 27,225900
11/24/2018,47,11,2018,Soybeans,Ohio Olmsted,106258
11/24/2018,47,11,2018,Soybeans,Ark Lock 1,44800
11/24/2018,47,11,2018,Other Grain,Miss Locks 27,0
11/24/2018,47,11,2018,Other Grain,Ohio Olmsted,0
11/24/2018,47,11,2018,Other Grain,Ark Lock 1,0
12/01/2018,48,11,2018,Corn,Miss Locks 27,349500
12/01/2018,48,11,2018,Corn,Ohio Olmsted,33350
12/01/2018,48,11,2018,Corn,Ark Lock 1,0
12/01/2018,48,11,2018,Wheat,Miss Locks 27,15900
12/01/2018,48,11,2018,Wheat,Ohio Olmsted,0
12/01/2018,48,11,2018,Wheat,Ark Lock 1,5600
12/01/2018,48,11,2018,Soybeans,Miss Locks 27,153280
12/01/2018,48,11,2018,Soybeans,Ohio Olmsted,65704
12/01/2018,48,11,2018,Soybeans,Ark Lock 1,33600
12/01/2018,48,11,2018,Other Grain,Miss Locks 27,6400
12/01/2018,48,11,2018,Other Grain,Ohio Olmsted,7050
12/01/2018,48,11,2018,Other Grain,Ark Lock 1,0
12/08/2018,49,12,2018,Corn,Miss Locks 27,373000
12/08/2018,49,12,2018,Corn,Ohio Olmsted,49250
12/08/2018,49,12,2018,Corn,Ark Lock 1,0
12/08/2018,49,12,2018,Wheat,Miss Locks 27,1500
12/08/2018,49,12,2018,Wheat,Ohio Olmsted,18500
12/08/2018,49,12,2018,Wheat,Ark Lock 1,4200
12/08/2018,49,12,2018,Soybeans,Miss Locks 27,185600
12/08/2018,49,12,2018,Soybeans,Ohio Olmsted,99522
12/08/2018,49,12,2018,Soybeans,Ark Lock 1,47500
12/08/2018,49,12,2018,Other Grain,Miss Locks 27,1600
12/08/2018,49,12,2018,Other Grain,Ohio Olmsted,0
12/08/2018,49,12,2018,Other Grain,Ark Lock 1,0
12/15/2018,50,12,2018,Corn,Miss Locks 27,374100
12/15/2018,50,12,2018,Corn,Ohio Olmsted,117700
12/15/2018,50,12,2018,Corn,Ark Lock 1,0
12/15/2018,50,12,2018,Wheat,Miss Locks 27,14400
12/15/2018,50,12,2018,Wheat,Ohio Olmsted,15234
12/15/2018,50,12,2018,Wheat,Ark Lock 1,8400
06/19/2021,24,6,2021,Corn,Ark Lock 1,0
12/15/2018,50,12,2018,Soybeans,Miss Locks 27,136300
12/15/2018,50,12,2018,Soybeans,Ohio Olmsted,130308
12/15/2018,50,12,2018,Soybeans,Ark Lock 1,43474
12/15/2018,50,12,2018,Other Grain,Miss Locks 27,13700
12/15/2018,50,12,2018,Other Grain,Ohio Olmsted,0
12/15/2018,50,12,2018,Other Grain,Ark Lock 1,0
12/22/2018,51,12,2018,Corn,Miss Locks 27,384000
12/22/2018,51,12,2018,Corn,Ohio Olmsted,88150
12/22/2018,51,12,2018,Corn,Ark Lock 1,0
12/22/2018,51,12,2018,Wheat,Miss Locks 27,11100
12/22/2018,51,12,2018,Wheat,Ohio Olmsted,1750
12/22/2018,51,12,2018,Wheat,Ark Lock 1,2800
12/22/2018,51,12,2018,Soybeans,Miss Locks 27,85200
12/22/2018,51,12,2018,Soybeans,Ohio Olmsted,143521
12/22/2018,51,12,2018,Soybeans,Ark Lock 1,18200
12/22/2018,51,12,2018,Other Grain,Miss Locks 27,0
12/22/2018,51,12,2018,Other Grain,Ohio Olmsted,0
12/22/2018,51,12,2018,Other Grain,Ark Lock 1,0
12/29/2018,52,12,2018,Corn,Miss Locks 27,225700
12/29/2018,52,12,2018,Corn,Ohio Olmsted,89492
12/29/2018,52,12,2018,Corn,Ark Lock 1,0
12/29/2018,52,12,2018,Wheat,Miss Locks 27,4700
12/29/2018,52,12,2018,Wheat,Ohio Olmsted,16100
12/29/2018,52,12,2018,Wheat,Ark Lock 1,18200
12/29/2018,52,12,2018,Soybeans,Miss Locks 27,89300
12/29/2018,52,12,2018,Soybeans,Ohio Olmsted,93288
12/29/2018,52,12,2018,Soybeans,Ark Lock 1,33600
12/29/2018,52,12,2018,Other Grain,Miss Locks 27,3000
12/29/2018,52,12,2018,Other Grain,Ohio Olmsted,0
12/29/2018,52,12,2018,Other Grain,Ark Lock 1,0
01/05/2019,1,1,2019,Corn,Miss Locks 27,128100
01/05/2019,1,1,2019,Corn,Ohio Olmsted,53450
01/05/2019,1,1,2019,Corn,Ark Lock 1,0
01/05/2019,1,1,2019,Wheat,Miss Locks 27,15800
01/05/2019,1,1,2019,Wheat,Ohio Olmsted,17550
01/05/2019,1,1,2019,Wheat,Ark Lock 1,14000
01/05/2019,1,1,2019,Soybeans,Miss Locks 27,60400
01/05/2019,1,1,2019,Soybeans,Ohio Olmsted,66126
01/05/2019,1,1,2019,Soybeans,Ark Lock 1,15400
01/05/2019,1,1,2019,Other Grain,Miss Locks 27,0
01/05/2019,1,1,2019,Other Grain,Ohio Olmsted,0
01/05/2019,1,1,2019,Other Grain,Ark Lock 1,0
01/12/2019,2,1,2019,Corn,Miss Locks 27,223000
01/12/2019,2,1,2019,Corn,Ohio Olmsted,86184
01/12/2019,2,1,2019,Corn,Ark Lock 1,0
01/12/2019,2,1,2019,Wheat,Miss Locks 27,10400
01/12/2019,2,1,2019,Wheat,Ohio Olmsted,1750
01/12/2019,2,1,2019,Wheat,Ark Lock 1,19600
01/12/2019,2,1,2019,Soybeans,Miss Locks 27,67900
01/12/2019,2,1,2019,Soybeans,Ohio Olmsted,136570
01/12/2019,2,1,2019,Soybeans,Ark Lock 1,12600
01/12/2019,2,1,2019,Other Grain,Miss Locks 27,0
01/12/2019,2,1,2019,Other Grain,Ohio Olmsted,0
01/12/2019,2,1,2019,Other Grain,Ark Lock 1,0
01/19/2019,3,1,2019,Corn,Miss Locks 27,138900
01/19/2019,3,1,2019,Corn,Ohio Olmsted,123550
01/19/2019,3,1,2019,Corn,Ark Lock 1,0
01/19/2019,3,1,2019,Wheat,Miss Locks 27,11100
01/19/2019,3,1,2019,Wheat,Ohio Olmsted,5350
01/19/2019,3,1,2019,Wheat,Ark Lock 1,12600
01/19/2019,3,1,2019,Soybeans,Miss Locks 27,94000
01/19/2019,3,1,2019,Soybeans,Ohio Olmsted,187830
01/19/2019,3,1,2019,Soybeans,Ark Lock 1,11200
01/19/2019,3,1,2019,Other Grain,Miss Locks 27,0
01/19/2019,3,1,2019,Other Grain,Ohio Olmsted,1768
01/19/2019,3,1,2019,Other Grain,Ark Lock 1,0
01/26/2019,4,1,2019,Corn,Miss Locks 27,35500
01/26/2019,4,1,2019,Corn,Ohio Olmsted,161136
01/26/2019,4,1,2019,Corn,Ark Lock 1,0
01/26/2019,4,1,2019,Wheat,Miss Locks 27,6400
01/26/2019,4,1,2019,Wheat,Ohio Olmsted,28418
01/26/2019,4,1,2019,Wheat,Ark Lock 1,5600
01/26/2019,4,1,2019,Soybeans,Miss Locks 27,62500
01/26/2019,4,1,2019,Soybeans,Ohio Olmsted,142004
01/26/2019,4,1,2019,Soybeans,Ark Lock 1,9900
01/26/2019,4,1,2019,Other Grain,Miss Locks 27,0
01/26/2019,4,1,2019,Other Grain,Ohio Olmsted,5304
01/26/2019,4,1,2019,Other Grain,Ark Lock 1,0
02/02/2019,5,1,2019,Corn,Miss Locks 27,56900
02/02/2019,5,1,2019,Corn,Ohio Olmsted,39850
02/02/2019,5,1,2019,Corn,Ark Lock 1,0
02/02/2019,5,1,2019,Wheat,Miss Locks 27,11400
02/02/2019,5,1,2019,Wheat,Ohio Olmsted,7100
02/02/2019,5,1,2019,Wheat,Ark Lock 1,21000
02/02/2019,5,1,2019,Soybeans,Miss Locks 27,68200
02/02/2019,5,1,2019,Soybeans,Ohio Olmsted,104651
02/02/2019,5,1,2019,Soybeans,Ark Lock 1,46200
02/02/2019,5,1,2019,Other Grain,Miss Locks 27,0
02/02/2019,5,1,2019,Other Grain,Ohio Olmsted,0
02/02/2019,5,1,2019,Other Grain,Ark Lock 1,0
02/09/2019,6,2,2019,Corn,Miss Locks 27,63700
02/09/2019,6,2,2019,Corn,Ohio Olmsted,84696
02/09/2019,6,2,2019,Corn,Ark Lock 1,0
02/09/2019,6,2,2019,Wheat,Miss Locks 27,0
02/09/2019,6,2,2019,Wheat,Ohio Olmsted,28700
02/09/2019,6,2,2019,Wheat,Ark Lock 1,18200
02/09/2019,6,2,2019,Soybeans,Miss Locks 27,31000
02/09/2019,6,2,2019,Soybeans,Ohio Olmsted,136166
02/09/2019,6,2,2019,Soybeans,Ark Lock 1,46400
02/09/2019,6,2,2019,Other Grain,Miss Locks 27,1600
02/09/2019,6,2,2019,Other Grain,Ohio Olmsted,0
02/09/2019,6,2,2019,Other Grain,Ark Lock 1,0
02/16/2019,7,2,2019,Corn,Miss Locks 27,60600
02/16/2019,7,2,2019,Corn,Ohio Olmsted,106142
02/16/2019,7,2,2019,Corn,Ark Lock 1,0
02/16/2019,7,2,2019,Wheat,Miss Locks 27,6400
02/16/2019,7,2,2019,Wheat,Ohio Olmsted,12500
02/16/2019,7,2,2019,Wheat,Ark Lock 1,2800
06/26/2021,25,6,2021,Corn,Ark Lock 1,0
02/16/2019,7,2,2019,Soybeans,Miss Locks 27,52122
02/16/2019,7,2,2019,Soybeans,Ohio Olmsted,128684
02/16/2019,7,2,2019,Soybeans,Ark Lock 1,9800
02/16/2019,7,2,2019,Other Grain,Miss Locks 27,0
02/16/2019,7,2,2019,Other Grain,Ohio Olmsted,0
02/16/2019,7,2,2019,Other Grain,Ark Lock 1,0
02/23/2019,8,2,2019,Corn,Miss Locks 27,106000
02/23/2019,8,2,2019,Corn,Ohio Olmsted,70900
02/23/2019,8,2,2019,Corn,Ark Lock 1,0
02/23/2019,8,2,2019,Wheat,Miss Locks 27,14200
02/23/2019,8,2,2019,Wheat,Ohio Olmsted,1750
02/23/2019,8,2,2019,Wheat,Ark Lock 1,36700
02/23/2019,8,2,2019,Soybeans,Miss Locks 27,75400
02/23/2019,8,2,2019,Soybeans,Ohio Olmsted,42722
02/23/2019,8,2,2019,Soybeans,Ark Lock 1,42050
02/23/2019,8,2,2019,Other Grain,Miss Locks 27,0
02/23/2019,8,2,2019,Other Grain,Ohio Olmsted,0
02/23/2019,8,2,2019,Other Grain,Ark Lock 1,0
03/02/2019,9,2,2019,Corn,Miss Locks 27,106900
03/02/2019,9,2,2019,Corn,Ohio Olmsted,0
03/02/2019,9,2,2019,Corn,Ark Lock 1,0
03/02/2019,9,2,2019,Wheat,Miss Locks 27,9300
03/02/2019,9,2,2019,Wheat,Ohio Olmsted,0
03/02/2019,9,2,2019,Wheat,Ark Lock 1,22400
03/02/2019,9,2,2019,Soybeans,Miss Locks 27,72200
03/02/2019,9,2,2019,Soybeans,Ohio Olmsted,0
03/02/2019,9,2,2019,Soybeans,Ark Lock 1,26600
03/02/2019,9,2,2019,Other Grain,Miss Locks 27,1600
03/02/2019,9,2,2019,Other Grain,Ohio Olmsted,0
03/02/2019,9,2,2019,Other Grain,Ark Lock 1,0
